Geneid	Chr	Start	End	Strand	Length	Sample_HBBx1.bam	Sample_HBBx2.bam	Sample_MJBx1.bam	Sample_MJBx2.bam	Sample_OCBx1.bam	Sample_OCBx2.bam	Sample_Pt10-Bx1.bam	Sample_Pt10-Bx2.bam	Sample_Pt12-Bx1.bam	Sample_Pt12-Bx2.bam	Sample_Pt2-Bx1.bam	Sample_Pt2-Bx2.bam	Sample_Pt6-Bx1.bam	Sample_Pt6-Bx2.bam	Sample_Pt8-Bx1.bam	Sample_Pt8-Bx2.bam	Sample_Pt9-Bx1.bam	Sample_Pt9-Bx2.bam	Sample_RJBx1.bam	Sample_RJBx2.bam
ENSG00000213873.4	chr8	65377592	65378111	+	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254081.1	chr8;chr8;chr8;chr8;chr8	65527008;65530576;65531415;65534728;65562606	65527585;65530609;65533124;65534864;65562780	-;-;-;-;-	2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272010.1	chr8	65591850	65592472	-	623	10	4	18	9	5	0	0	0	0	0	1	5	2	0	5	1	6	1	13	2
ENSG00000200714.1	chr8	65592731	65592820	+	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104442.9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	65602456;65605263;65605422;65613244;65622263;65627216;65632898;65633719	65604585;65605337;65605538;65613433;65622354;65627433;65632997;65634217	-;-;-;-;-;-;-;-	3421	339	203	343	365	138	146	175	157	204	163	276	271	234	209	268	188	211	264	319	80
ENSG00000066855.15	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	65644734;65669871;65679503;65682044;65682328;65689566;65693644;65704694;65707010;65707843;65708976;65719380;65720404;65725316;65728361;65770947	65644784;65670018;65679650;65682080;65682451;65689599;65693759;65704929;65707256;65708338;65710562;65719748;65720596;65725600;65728603;65771261	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4629	420	361	511	483	265	188	179	171	198	215	314	280	351	359	305	237	236	298	568	172
ENSG00000272155.1	chr8	65714334	65714778	-	445	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000205268.10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	65717510;65721798;65724255;65724777;65726874;65727170;65731561;65734794;65739502;65745407;65747652;65765544;65779720;65780844;65782783;65788882;65838474;65841371	65719495;65723621;65724351;65724921;65726966;65728157;65731631;65734894;65739597;65745470;65747803;65765672;65779803;65780947;65782843;65789084;65838748;65842322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7425	54	62	57	70	19	35	28	47	15	17	74	76	57	64	99	54	51	27	43	14
ENSG00000272192.1	chr8	65842752	65843331	+	580	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
ENSG00000147570.9	chr8;chr8;chr8;chr8;chr8;chr8;chr8	66021560;66043477;66051531;66056466;66076660;66080377;66099937	66021705;66043611;66051666;66058009;66076873;66080548;66100526	+;+;+;+;+;+;+	2937	2	2	2	0	2	0	0	0	0	0	6	1	0	3	6	1	1	4	0	0
ENSG00000253190.3	chr8;chr8;chr8	66112667;66113287;66114562	66112899;66113596;66115207	+;+;+	1189	1	0	1	1	0	0	0	1	0	0	0	1	2	1	9	1	0	0	0	3
ENSG00000147573.16	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66126896;66128304;66134990;66137095;66149645;66150217;66150342;66152298;66154047;66155623;66174471	66127436;66128476;66135155;66137190;66149878;66150239;66150466;66152627;66154334;66155710;66175487	+;+;+;+;+;+;+;+;+;+;+	3081	263	222	415	500	237	334	142	366	64	123	182	318	254	255	163	213	311	583	458	463
ENSG00000147571.4	chr8;chr8	66176382;66178293	66177491;66178725	-;-	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253138.5	chr8;chr8;chr8;chr8;chr8	66192093;66193258;66194412;66196016;66196725	66192971;66193311;66194515;66196390;66197315	+;+;+;+;+	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246145.1	chr8;chr8;chr8	66419589;66426042;66428942	66423782;66426177;66428977	-;-;-	4366	0	0	3	8	1	0	3	1	0	0	2	2	5	2	11	3	11	0	6	0
ENSG00000179041.3	chr8	66429028	66430733	+	1706	89	167	50	55	58	89	20	109	125	181	9	102	44	53	21	45	6	161	43	89
ENSG00000147576.15	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66430185;66432486;66439236;66440162;66442798;66444367;66445218;66447264;66448865;66451953;66453710;66456817;66457070;66459524;66460308;66468269;66471430	66430378;66432891;66439735;66440199;66442844;66444748;66445414;66447342;66448970;66452105;66454157;66456895;66457166;66459578;66460465;66468907;66471601	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3750	262	184	1170	883	226	194	303	191	417	461	503	407	612	528	1269	978	692	391	800	181
ENSG00000169085.11	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66460003;66460304;66471441;66473784;66474793;66493208;66494544;66496437;66498825;66503405;66505222;66510096;66513540;66514165;66515893	66460094;66460465;66471618;66473938;66474939;66493718;66495021;66496494;66498918;66503525;66505528;66510340;66514040;66514291;66518524	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5808	120	71	140	104	46	28	87	35	26	64	187	68	108	98	172	107	89	45	162	20
ENSG00000253623.1	chr8	66480648	66481486	+	839	3	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	5	1
ENSG00000206949.1	chr8	66501205	66501311	-	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185697.16	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66562175;66565133;66566064;66566684;66566876;66572482;66573364;66576007;66580133;66592440;66593120;66595583;66597330;66599050;66601698;66602418;66612145	66564825;66565507;66566243;66566788;66566992;66572596;66573506;66576375;66580366;66592544;66593194;66595757;66597550;66599142;66601769;66602523;66614247	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7239	5	2	8	13	0	5	8	11	3	3	44	27	9	2	21	4	9	3	8	5
ENSG00000175073.7	chr8;chr8;chr8	66628487;66651458;66664249	66635372;66651544;66667217	-;-;-	9942	182	131	268	264	94	245	197	277	260	237	388	756	435	710	436	362	285	377	178	154
ENSG00000201365.1	chr8	66653469	66653576	+	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270024.5	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66667596;66679721;66690705;66793616;66798542;66804375;66813853;66822372;66828654;66831254;66835763;66835943;66840003;66840211;66841024;66843452;66847193;66850831;66859411	66667701;66680024;66690760;66793833;66798625;66804447;66813928;66822459;66828703;66831311;66835846;66836074;66840115;66840247;66841110;66843547;66847348;66850920;66860472	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2970	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213865.7	chr8;chr8;chr8;chr8;chr8;chr8;chr8	66667615;66676219;66676745;66677642;66678219;66679539;66685381	66667701;66676284;66676902;66677954;66678295;66681158;66685564	+;+;+;+;+;+;+	2505	18	11	17	11	14	7	10	6	9	4	30	18	14	15	45	13	15	3	27	3
ENSG00000278888.1	chr8;chr8;chr8	66674499;66674864;66675793	66674522;66674886;66675916	-;-;-	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104205.12	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66712418;66737226;66775181;66775566;66777957;66790723;66793614;66798542;66804375;66813853;66822372;66828654;66831254;66835763;66835943;66839801;66840680;66843452;66847193;66850831;66859411	66712833;66737666;66775319;66775636;66778089;66790831;66793832;66798625;66804447;66813928;66822459;66828703;66831313;66835846;66836074;66840247;66841110;66843547;66847348;66850920;66862022	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6007	65	38	54	56	22	36	17	15	26	19	53	36	24	34	19	38	38	36	79	19
ENSG00000213005.3	chr8	66767400	66768005	-	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178460.17	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66870749;66871502;66874048;66874326;66877349;66878574;66878815;66880849;66883757;66890865;66896170;66896780;66901206;66905226;66919003	66870831;66871549;66874249;66874586;66877544;66878727;66878919;66880974;66884622;66891070;66896336;66896959;66901781;66905363;66922048	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6354	10	3	3	3	4	0	2	5	0	2	2	4	9	4	14	5	4	1	11	1
ENSG00000245910.8	chr8;chr8;chr8;chr8	66921684;66922271;66925437;66926198	66922114;66922725;66925596;66926398	-;-;-;-	1247	269	290	235	294	102	122	98	162	117	170	107	143	143	119	93	122	90	198	286	556
ENSG00000254341.2	chr8	66922467	66922555	-	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261787.1	chr8;chr8;chr8;chr8;chr8	66946501;66954979;66961376;66961877;66962329	66948164;66955117;66961788;66961987;66962590	-;-;-;-;-	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178125.14	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	66964099;66970981;66982038;66988131;67010615;67012898;67014426;67017619;67021245;67026881;67028491;67051230;67056519	66964334;66971140;66982187;66988517;67010831;67013096;67014592;67017831;67021345;67027031;67028561;67051341;67056604	-;-;-;-;-;-;-;-;-;-;-;-;-	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000253223.1	chr8	66984135	66986187	-	2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121022.13	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	67043079;67047685;67051230;67056519;67057380;67058083;67059211;67064101;67064331;67069100;67080882;67083687	67045960;67047859;67051341;67056604;67057445;67058211;67062336;67064274;67064943;67069203;67081096;67083783	-;-;-;-;-;-;-;-;-;-;-;-	7779	366	252	421	383	227	154	188	192	231	230	225	222	245	258	298	236	279	273	448	279
ENSG00000266491.1	chr8	67058906	67059003	+	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104218.13	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	67062426;67064368;67074243;67074806;67076482;67083848;67086007;67086823;67091803;67093543;67095293;67103037;67105905;67111972;67113805;67115914;67118248;67118743;67131951;67137456;67149783;67154024;67157627;67158447;67158991;67161811;67163732;67164391;67172416;67172769;67175296;67177680;67179863;67190650;67193464;67195382	67062520;67064496;67074351;67074923;67076581;67084338;67086110;67086846;67091883;67093641;67095732;67103135;67105975;67112075;67115264;67116122;67118369;67118821;67132080;67137603;67149935;67154136;67157857;67158596;67159137;67161915;67163798;67164508;67172555;67172973;67175436;67177726;67179926;67190759;67193602;67196263	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7024	222	201	248	264	157	168	127	100	93	144	211	282	219	188	249	163	149	164	275	228
ENSG00000252637.1	chr8	67099302	67099425	+	124	1	0	0	5	0	0	0	0	0	1	1	1	0	1	1	0	5	1	0	0
ENSG00000250869.2	chr8;chr8;chr8	67133554;67134857;67135459	67134542;67135154;67135911	-;-;-	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066777.8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	67173511;67197649;67201467;67203083;67204680;67207095;67211483;67216590;67217782;67218003;67219431;67224903;67226023;67227137;67227447;67227963;67228224;67232855;67238343;67238735;67240162;67251299;67253451;67257732;67258085;67259815;67266006;67266876;67267091;67267343;67271702;67275976;67277282;67287955;67291847;67296431;67299209;67301224;67302436;67343164	67175572;67200513;67201889;67203251;67204819;67207190;67211615;67216662;67217920;67218138;67219560;67225033;67226183;67227309;67227598;67228132;67228264;67232945;67238493;67238893;67240290;67251450;67253622;67257816;67258290;67259926;67266207;67266984;67267230;67267442;67271936;67276109;67277457;67288065;67292123;67296610;67299355;67301380;67302466;67343677	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10964	499	384	487	505	224	261	290	342	323	263	730	678	600	652	718	377	471	349	432	105
ENSG00000271966.1	chr8	67343975	67345087	+	1113	0	0	5	0	2	4	1	3	1	0	0	0	1	1	1	0	0	2	2	1
ENSG00000241961.1	chr8	67406515	67407072	+	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165078.11	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	67422125;67428047;67434038;67483282;67484679;67506787;67509517;67511541;67517923;67624176;67746014	67422691;67428131;67434240;67483858;67484789;67506888;67509618;67511655;67518047;67624251;67746345	-;-;-;-;-;-;-;-;-;-;-	2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254253.1	chr8	67569416	67570078	+	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255130.1	chr8;chr8	67732587;67735195	67732665;67735665	+;+	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255531.1	chr8	67849044	67849338	+	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046889.18	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	67952118;68017846;68019549;68022036;68027222;68030497;68038159;68044487;68053097;68055830;68060679;68069033;68069835;68072495;68077397;68080443;68080746;68083240;68087724;68090579;68093605;68097017;68099682;68105138;68108109;68109416;68110932;68115753;68118550;68119432;68120196;68120921;68127378;68134059;68138415;68146209;68157322;68191722;68192335;68217616;68220176;68224559;68231333	67952535;68017917;68019671;68022140;68027323;68030658;68038292;68044590;68053246;68055974;68060779;68069136;68069884;68072570;68077469;68080585;68080838;68083388;68087809;68090715;68093722;68097201;68099843;68106007;68108331;68109623;68111089;68115932;68118644;68119514;68120286;68121049;68127419;68134276;68138517;68146352;68157436;68191788;68192630;68217718;68220350;68224626;68237030	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12058	40	38	40	39	38	56	31	19	98	78	96	130	98	106	121	82	112	64	66	14
ENSG00000255206.1	chr8;chr8	68082204;68094989	68082884;68095081	-;-	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254051.1	chr8	68176768	68177221	+	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252210.1	chr8	68223318	68223402	-	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253964.1	chr8	68293446	68293818	-	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248801.6	chr8;chr8;chr8;chr8	68303468;68306518;68312144;68331307	68304801;68306598;68312217;68331491	-;-;-;-	1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165084.15	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	68330722;68437913;68446329;68468692;68488023;68521799;68530593;68532983;68625459;68640376;68708994;68721361;68776399;68787443;68790815;68790991;68815886;68818239	68331339;68439646;68448010;68468820;68488051;68521971;68530679;68535827;68625655;68640511;68709079;68721437;68776449;68787613;68790873;68792571;68815945;68819022	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236191.3	chr8	68525517	68525906	-	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239184.1	chr8	68695643	68695779	+	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254337.1	chr8;chr8;chr8	68848742;68849951;68852701	68849098;68850045;68852763	-;-;-	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253658.5	chr8;chr8;chr8;chr8;chr8;chr8;chr8	68911803;68924387;68954058;68959306;69001384;69068328;69103998	68913540;68924495;68954162;68959649;69001512;69068549;69104190	-;-;-;-;-;-;-	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238808.1	chr8	69110513	69110574	-	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254332.1	chr8	69129598	69130345	+	748	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000253373.1	chr8;chr8;chr8	69175579;69176650;69178115	69175791;69176814;69178189	-;-;-	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253479.5	chr8;chr8;chr8	69425035;69429976;69447587	69425721;69430048;69448244	-;-;-	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253216.1	chr8	69446057	69446260	+	204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000137573.13	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	69466624;69466987;69469254;69473242;69492761;69495765;69501874;69562808;69563442;69575970;69584454;69586357;69588972;69592884;69597081;69600603;69601654;69603192;69603600;69604803;69621035;69623942;69625954;69627210;69627772;69628171;69629504;69637604;69638691;69640808;69642224;69658505	69466950;69467089;69469385;69473325;69493125;69495926;69501968;69563143;69564147;69576209;69584569;69586508;69589141;69592983;69597592;69600753;69601829;69603320;69603656;69604932;69621251;69624197;69626072;69627306;69627866;69628236;69629679;69638644;69638858;69641147;69642398;69660915	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9404	15	12	13	8	14	12	28	44	80	42	33	34	34	70	37	15	23	37	29	3
ENSG00000137571.10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	69667047;69676609;69679378;69682184;69704892;69738040;69755424;69761365;69761743;69831767;69833466;69833841;69834130;69834854	69673326;69676673;69679619;69682343;69705229;69738204;69755641;69761492;69761875;69833390;69833628;69834009;69834225;69835064	-;-;-;-;-;-;-;-;-;-;-;-;-;-	9992	2	5	1	2	0	5	0	4	4	13	0	0	2	3	5	3	3	16	0	5
ENSG00000222889.1	chr8	69700224	69700495	+	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254557.1	chr8;chr8;chr8	69713390;69714848;69719677	69713818;69714924;69719722	+;+;+	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271113.1	chr8	69794062	69794734	+	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246528.3	chr8;chr8;chr8;chr8;chr8	69834111;69836639;69843299;69850137;69854672	69834206;69837829;69843397;69850417;69854971	+;+;+;+;+	1967	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000277740.1	chr8	69851148	69851436	-	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255107.1	chr8	69859264	69860540	-	1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239580.3	chr8	69922751	69923047	-	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223293.1	chr8	69929905	69930022	+	118	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000280393.1	chr8	69938168	69938400	+	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247570.2	chr8;chr8;chr8	69942948;69944107;69944577	69943589;69944277;69944648	+;+;+	885	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253721.1	chr8	69987415	69987697	-	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147596.3	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70051651;70055300;70058640;70066235;70068230;70068479;70069161;70071150;70071595	70052304;70055401;70058842;70066505;70068387;70068532;70069884;70071327;70071693	-;-;-;-;-;-;-;-;-	2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212473.1	chr8	70077906	70078032	-	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253173.3	chr8	70103798	70104179	-	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140396.12	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70109762;70121302;70123804;70124688;70126609;70128433;70128702;70131837;70137973;70141179;70144642;70148273;70155971;70159505;70162711;70163465;70166566;70170202;70174756;70213903;70216660;70245007;70296744;70401814;70402163;70403700	70113643;70121391;70124082;70124865;70127047;70128510;70128980;70132002;70138332;70141399;70144848;70148483;70157240;70159652;70162854;70163566;70166754;70170379;70174859;70214075;70216764;70245375;70296800;70402079;70402587;70403805	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10026	492	425	518	601	221	172	525	259	409	358	911	771	865	948	863	496	591	302	459	44
ENSG00000213003.3	chr8	70273369	70273837	+	469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207036.1	chr8	70357347	70357448	+	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241204.1	chr8	70424125	70424576	-	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253143.3	chr8;chr8	70471112;70479921	70471144;70480623	-;-	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253967.1	chr8;chr8;chr8;chr8	70471134;70478093;70480722;70484691	70471845;70478163;70481308;70485687	+;+;+;+	2367	0	1	0	0	1	0	0	0	1	0	0	0	0	0	8	7	0	0	1	2
ENSG00000275128.1	chr8	70480192	70480487	-	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241105.1	chr8	70506251	70506818	-	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067167.7	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70573442;70583164;70583650;70586895;70587106;70587517;70594501;70596263;70597891;70598134;70600019;70606877;70608077	70575005;70583324;70583793;70586999;70587176;70587680;70594590;70596321;70598011;70598255;70600082;70607778;70608387	-;-;-;-;-;-;-;-;-;-;-;-;-	3878	1760	1487	1100	1257	1036	858	2069	2341	1115	982	1409	1744	1715	1926	1227	827	1237	1427	1469	573
ENSG00000246366.6	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70608577;70613935;70615795;70631105;70632435;70646045;70651813;70652511;70653695;70660145	70608833;70614012;70615950;70631290;70632796;70646709;70651894;70652752;70653981;70663279	+;+;+;+;+;+;+;+;+;+	5450	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000147592.8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70635318;70637256;70638548;70640573;70644065;70657756;70661734;70668999	70635385;70637903;70638629;70641050;70644252;70657882;70661897;70669174	-;-;-;-;-;-;-;-	1931	703	418	432	571	190	175	207	159	229	270	238	246	234	240	165	125	211	265	468	129
ENSG00000243532.3	chr8	70654578	70654883	-	306	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0
ENSG00000221947.7	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	70669365;70670573;70674818;70678030;70680781;70683513;70706933;70733796;70789339;70790081	70669538;70670661;70674899;70678139;70681330;70683630;70707153;70735942;70789461;70790371	+;+;+;+;+;+;+;+;+;+	3905	109	117	37	41	33	31	20	29	0	2	7	40	12	11	0	3	19	64	0	3
ENSG00000223220.1	chr8	70780914	70781008	-	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254031.5	chr8;chr8;chr8;chr8;chr8;chr8;chr8	71155457;71158939;71162281;71176279;71199140;71199982;71204176	71155553;71159007;71162572;71176382;71199345;71200142;71204223	+;+;+;+;+;+;+	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104313.17	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	71197433;71211156;71215387;71215614;71216692;71216965;71225152;71244603;71269740;71271758;71299047;71299638;71317552;71321734;71334097;71354782;71356462;71361647	71199420;71211256;71215508;71215728;71216852;71217023;71225305;71244692;71269823;71271897;71299233;71299720;71317689;71322461;71334174;71354909;71356689;71362232	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
